Артикул;Название;Номенклaтурa;Баркод;ТМ;05-April-2021;06-April-2021;07-April-2021;08-April-2021;09-April-2021;10-April-2021;11-April-2021;12-April-2021;13-April-2021;14-April-2021;15-April-2021;16-April-2021;17-April-2021;18-April-2021;19-April-2021;20-April-2021;21-April-2021;22-April-2021;23-April-2021;24-April-2021;25-April-2021;26-April-2021;27-April-2021;28-April-2021;29-April-2021;30-April-2021;01-May-2021;02-May-2021;03-May-2021;04-May-2021;05-May-2021;06-May-2021;07-May-2021;08-May-2021;09-May-2021;10-May-2021;11-May-2021;12-May-2021;13-May-2021;14-May-2021;15-May-2021;16-May-2021;17-May-2021;18-May-2021;19-May-2021;20-May-2021;21-May-2021;22-May-2021;23-May-2021;24-May-2021;25-May-2021;26-May-2021;27-May-2021;28-May-2021;29-May-2021;30-May-2021;31-May-2021;01-June-2021;02-June-2021;03-June-2021;04-June-2021;05-June-2021;06-June-2021;07-June-2021;08-June-2021;09-June-2021;10-June-2021;11-June-2021;12-June-2021;13-June-2021;14-June-2021;15-June-2021;16-June-2021;17-June-2021;18-June-2021;19-June-2021;20-June-2021;21-June-2021;22-June-2021;23-June-2021;24-June-2021;25-June-2021;26-June-2021;27-June-2021;28-June-2021;29-June-2021;30-June-2021;01-July-2021;02-July-2021;03-July-2021;04-July-2021;05-July-2021;06-July-2021;07-July-2021;08-July-2021;09-July-2021;10-July-2021;11-July-2021;12-July-2021;13-July-2021;14-July-2021;15-July-2021;16-July-2021;17-July-2021;18-July-2021;19-July-2021;20-July-2021;21-July-2021;22-July-2021;23-July-2021;24-July-2021;25-July-2021;26-July-2021;27-July-2021;28-July-2021;29-July-2021;30-July-2021;31-July-2021;01-August-2021;02-August-2021;03-August-2021;04-August-2021;05-August-2021;06-August-2021;07-August-2021;08-August-2021;09-August-2021;10-August-2021;11-August-2021;12-August-2021;13-August-2021;14-August-2021;15-August-2021;16-August-2021;17-August-2021;18-August-2021;19-August-2021;20-August-2021;21-August-2021;22-August-2021;23-August-2021;24-August-2021;25-August-2021;26-August-2021;27-August-2021;28-August-2021;29-August-2021;30-August-2021;31-August-2021;01-September-2021;02-September-2021;03-September-2021;04-September-2021;05-September-2021;06-September-2021;07-September-2021;08-September-2021;09-September-2021;10-September-2021;11-September-2021;12-September-2021;13-September-2021;14-September-2021;15-September-2021;16-September-2021;17-September-2021;18-September-2021;19-September-2021;20-September-2021;21-September-2021;22-September-2021;23-September-2021;24-September-2021;25-September-2021;26-September-2021;27-September-2021;28-September-2021;29-September-2021;30-September-2021;01-October-2021;02-October-2021;03-October-2021;04-October-2021;05-October-2021;06-October-2021;07-October-2021;08-October-2021;09-October-2021;10-October-2021;11-October-2021;12-October-2021;13-October-2021;14-October-2021;15-October-2021;16-October-2021;17-October-2021;18-October-2021;19-October-2021;20-October-2021;21-October-2021;22-October-2021;23-October-2021;24-October-2021;25-October-2021;26-October-2021;27-October-2021;28-October-2021;29-October-2021;30-October-2021;31-October-2021;01-November-2021;02-November-2021;03-November-2021;04-November-2021;05-November-2021;06-November-2021;07-November-2021;08-November-2021;09-November-2021;10-November-2021;11-November-2021;12-November-2021;13-November-2021;14-November-2021;15-November-2021;16-November-2021;17-November-2021;18-November-2021;19-November-2021;20-November-2021;21-November-2021;22-November-2021;23-November-2021;24-November-2021;25-November-2021;26-November-2021;27-November-2021;28-November-2021;29-November-2021;30-November-2021;01-December-2021;02-December-2021;03-December-2021;04-December-2021;05-December-2021;06-December-2021;07-December-2021;08-December-2021;09-December-2021;10-December-2021;11-December-2021;12-December-2021;13-December-2021;14-December-2021;15-December-2021;16-December-2021;17-December-2021;18-December-2021;19-December-2021;20-December-2021;21-December-2021;22-December-2021;23-December-2021;24-December-2021;25-December-2021;26-December-2021;27-December-2021;28-December-2021;29-December-2021;30-December-2021;31-December-2021;01-January-2022;02-January-2022;03-January-2022;04-January-2022;05-January-2022;06-January-2022;07-January-2022;08-January-2022;09-January-2022;10-January-2022;11-January-2022;12-January-2022;13-January-2022;14-January-2022;15-January-2022;16-January-2022;17-January-2022;18-January-2022;19-January-2022;20-January-2022;21-January-2022;22-January-2022;23-January-2022;24-January-2022;25-January-2022;26-January-2022;27-January-2022;28-January-2022;29-January-2022;30-January-2022;31-January-2022;01-February-2022;02-February-2022;03-February-2022;04-February-2022;05-February-2022;06-February-2022;07-February-2022;08-February-2022;09-February-2022;10-February-2022;11-February-2022;12-February-2022;13-February-2022;14-February-2022;15-February-2022;16-February-2022;17-February-2022;18-February-2022;19-February-2022;20-February-2022;21-February-2022;22-February-2022;23-February-2022;24-February-2022;25-February-2022;26-February-2022;27-February-2022;28-February-2022;01-March-2022;02-March-2022;03-March-2022;04-March-2022;05-March-2022;06-March-2022;07-March-2022;08-March-2022;09-March-2022;10-March-2022;11-March-2022;12-March-2022;13-March-2022;14-March-2022;15-March-2022;16-March-2022;17-March-2022;18-March-2022;19-March-2022;20-March-2022;21-March-2022;22-March-2022;23-March-2022;24-March-2022;25-March-2022;26-March-2022;27-March-2022;28-March-2022;29-March-2022;30-March-2022;31-March-2022;01-April-2022;02-April-2022;03-April-2022;04-April-2022;05-April-2022;06-April-2022;07-April-2022;08-April-2022;09-April-2022;10-April-2022;11-April-2022;12-April-2022;13-April-2022;14-April-2022;15-April-2022;16-April-2022;17-April-2022;18-April-2022;19-April-2022;20-April-2022;21-April-2022;22-April-2022;23-April-2022;24-April-2022;25-April-2022;26-April-2022;27-April-2022;28-April-2022;29-April-2022;30-April-2022;01-May-2022;02-May-2022;03-May-2022;04-May-2022;05-May-2022;06-May-2022;07-May-2022;08-May-2022;09-May-2022;10-May-2022;11-May-2022;12-May-2022;13-May-2022;14-May-2022;15-May-2022;16-May-2022;17-May-2022;18-May-2022;19-May-2022;20-May-2022;21-May-2022;22-May-2022;23-May-2022;24-May-2022;25-May-2022;26-May-2022;27-May-2022;28-May-2022;29-May-2022;30-May-2022;31-May-2022;01-June-2022;02-June-2022;03-June-2022;04-June-2022;05-June-2022;06-June-2022;07-June-2022;08-June-2022;09-June-2022;10-June-2022;11-June-2022;12-June-2022;13-June-2022;14-June-2022;15-June-2022;16-June-2022;17-June-2022;18-June-2022;19-June-2022;20-June-2022;21-June-2022;22-June-2022;23-June-2022;24-June-2022;25-June-2022;26-June-2022;27-June-2022;28-June-2022;29-June-2022;30-June-2022;01-July-2022;02-July-2022;03-July-2022;04-July-2022;05-July-2022;06-July-2022;07-July-2022;08-July-2022;09-July-2022;10-July-2022;11-July-2022;12-July-2022;13-July-2022;14-July-2022;15-July-2022;16-July-2022;17-July-2022;18-July-2022;19-July-2022;20-July-2022;21-July-2022;22-July-2022;23-July-2022;24-July-2022;25-July-2022;26-July-2022;27-July-2022;28-July-2022;29-July-2022;30-July-2022;31-July-2022;01-August-2022;02-August-2022;03-August-2022;04-August-2022;05-August-2022;06-August-2022;07-August-2022;08-August-2022;09-August-2022;10-August-2022;11-August-2022;12-August-2022;13-August-2022;14-August-2022;15-August-2022;16-August-2022;17-August-2022;18-August-2022
28800;Ролик для пресса синий;167325010;7432141550879;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2;1;3;1;1;1;2;1;0;1;3;1;1;1;2;5;1;2;0;0;1;1;0;0;0;3;3;1;4;1;6;0;4;5;3;2;3;1;0;3;4;4;3;3;5;3;9;10;4;2;2;11;5;4;6;8;3;6;3;2;6;5;4;1;5;3;3;4;2;1;1;7;18;14;11;13;7;10;9;10;3;3;7;3;8;11;10;23;11;13;12;5;8;8;9;6;5;9;10;7;12;32;10;15;29;21;12;25;13;18;15;20;27;24;35;21;31;16;25;15;18;14;13;8;7;17;7;16;11;8;16;14;17;17;26;19;20;8;13;16;18;18;24;15;6;0;5;10;4;4;6;13;4;8;4;9;1;5;5;8;3;6;7;11;11;14;14;10;21;49;47;52;26;2;0;1;0;3;8;19;20;7;13;13;11;10;8;11;12;7;11;2;4;2;6;7;7;6;5;7;3;1;2;6;4;1;4;6;4;8;4;5;5;2;3;2;4;4;7;6;3;0;7;8;2;5;1;4;5;3;1;5;7;1;4;5;3;4;6;2;4;4;5;5;7;11;4;3;10;4;4;6;5;11;6;11;5;14;6;9;4;4;6;8;8;6;10;9;13;15;6;7;8;3;12;13;13;15;18;15;9;11;15;14;14;19;13;23;13;9;14;15;9;18;17;8;11;15;13;21;18;13;11;7;8;10;6;10;13;7;16;15;6;6;6;5;10;12;8;14;10;14;11;13;22;17;13;20;15;14;7;11;21;18;11;14;5;11;8;18;16;9;6;8;13;10;8;4;11;8;14;11;15
28801;Ролик для пресса премиум;167325267;7432141550881;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;1;1;0;1;0;1;1;4;7;0;0;2;0;2;3;0;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;1;2;5;2;3;1;2;2;1;1;1;5;0;1;3;1;3;2;1;5;7;1;2;2;2;1;4;3;7;5;6;1;2;3;2;3;1;3;3;3;1;4;1;2;4;4;0;2;0;1;0;7;2;3;7;3;2;2;3;4;3;2;1;2;2;5;3;3;1;0;1;5;4;0;1;3;1;2;1;1;2;1;3;5;2;0;1;3;1;2;1;4;3;3;3;2;2;1;2;2;5;2;4;1;4;3;2;3;2;1;5;0;0;1;3;2;3;2;1;1;3;1;4;1;1;2;5;1;0;1;1;2;0;1;0;0;2;1;3;1;0;6;3;3;2;0;2;3;4;2;7;6;8;2;5;2;0;0;3;1;3;2;4;1;7;6;8;3;3;7;1;3;2;5;1;4;3;0;6;11;11;9;3;6;13;3;9;7;4;13;7;4;3;8;4;11;15;7;9;3;6;2;2;4;7;2;1;5;4;6;7;3;3;4;6;3;8;3;5;9;6;7;13;4;7;3;5;6;6;2;1;2;7;9;2;2;1;3;4;5;6;5;6;2;7;3;6;9;18;8;7;8;4;5;6;1;4;5;1;1;5;2;4;2;8;3;3;2;3;4;2;1;10;5;3;6;7;4;3;5;6;4;6;5;3;5;5;4;2;7;8;4;5;6;2;3;4;5;4;4;3;6;4;6;3;3;5;6;6;2;2;4;3;2;3;3;2;2;2;2;4;1;0;2;3;1;1;3;2;2;4;0;2;4;2;1;4;3;2;0;2;1;1;2;1;0;2;0;1;1;1;2;0;3;3;3;2;3;3;5;3;3;1;7;5;5;6;1;1;7;6;7;5;9;11;5;10;7;1;4;3;4;3;6;0;1;4;1;6;0;2;3;2;1;3;1;2;1;0;5;4;2;4;2;1;2;1;3;6;4;2;4;1;2;2;4;4;1;3;2;5;2;1;8;3;3;3;4;5;4;3
28610;Массажер для спины;167325276;7432141550875;SSY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;4;6;0;1;0;0;1;6;4;4;3;5;14;5;13;12;15;2;13;21;24;25;29;14;20;11;18;26;23;25;33;21;18;18;25;19;17;24;19;8;22;14;23;12;20;16;18;12;15;10;9;9;7;8;9;5;18;7;8;20;14;22;16;16;54;42;47;19;21;5;0;0;1;8;10;9;10;10;14;25;15;14;15;11;11;11;10;6;10;8;8;14;9;13;9;11;18;21;16;13;20;12;11;12;24;20;19;13;14;13;23;20;14;11;11;15;15;15;20;13;10;13;10;18;21;16;9;19;25;14;12;10;15;14;15;10;15;17;10;10;17;11;12;18;15;13;18;12;18;19;13;15;16;14;9;15;13;3;13;8;5;6;11;5;9;7;7;10;4;23;24;18;10;13;22;16;16;13;9;2;2;3;5;2;0;0;0;2;1;4;0;1;0;1;1;1;4;7;2;6;2;0;5;0;2;3;0;2;2;3;1;5;2;5;6;3;3;1;5;2;2;2;0;3;5;3;0;8;4;3;3;0;1;1;0;0;0;1;2;1;6;3;7;5;3;2;2;3
27610;Разогреватель воска в картридже;167601021;7432141550849;SSY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;0;0;0;0;3;1;2;4;1;4;2;0;2;1;1;0;0;0;1;0;0;0;0;0;1;2;0;2;1;0;1;0;0;3;1;0;0;1;1;0;0;2;1;0;1;0;0;1;1;1;2;1;0;0;2;0;0;0;0;4;1;2;2;1;0;2;0;2;0;0;2;0;0;1;0;1;0;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29300;Надверный крючок;174868518;7432141550897;Birdhouse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;0;1;2;0;1;2;1;4;1;1;2;1;2;4;3;1;3;3;1;3;1;5;3;2;0;0;4;3;0;1;0;2;1;6;1;2;2;0;2;2;2;3;4;5;6;3;6;1;1;6;5;6;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;1;5;5;1;5;4;2;1;3;1;4;7;3;2;1;1;2;4;4;9;8;10;6;6;3;6;4;6;9;7;12;13;12;9;8;18;18;20;11;14;10;8;18;15;13;8;5;8;14;11;6;4;7;2;1;8;13;10;14;8;6;7;11;13;18;5;9;7;7;6;19;20;27;8;11;12;24;20;7;27;28;29;25;28;33;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;6;6;2;2;8;5;8;9;13;8;10;13;10;10;15;11;9;16;8;16;14;0;0;1;2;4;7;10;11;11;15;13;6;21;23;24;33;15;26;25;10;30;24;7;13;30;28;28;37;24;19;30;21;30;21;32;28;34;38;29;30;34;32;22;33;35;15;13;25;26;54;30;26;30;24;23;24;21;20;26;19;16;25;11;36;23;17;17;27;18;25;28;31;40;36;43;32;35;31;30;19;16;21;13;26;36;26;24;17;13;20;18;19;26;20;24;18;18;33;24;24;27;29;19;21;26;16;28;26
30000;Ланч бокс для супа, зеленый;167479430;7432141550921;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;22;11;3;1;2;0;1;0;1;5;2;1;3;3;0;5;7;3;6;3;14;2;11;5;2;2;1;1;0;0;2;0;1;1;5;11;3;5;4;6;6;5;6;2;2;4;9;3;5;3;6;5;6;9;3;11;8;7;10;6;5;9;4;10;3;5;10;5;3;3;2;4;7;5;5;1;4;2;5;0;1;3;2;2;2;6;2;2;2;3;4;3;1;1;0;2;1;1;2;4;3;5;1;1;0;2;2;1;2;9;0;1;0;2;1;2;1;2;1;2;1;1;2;2;0;0;1;0;0;0;3;1;0;2;1;1;0;0;2;0;3;0;0;1;1;7;2;5;7;5;5;0;2;3;2;0;3;0;2;3;2;1;1;2;2;0;2;3;4;1;0;4;4;6;4;11;5;1;9;3;4;3;3;3;7;3;2;4;5;4;3;5;2;5;4;6;8;3;1;4;4;2;5;3
29800;Ланч бокс 2-ярусный;167192753;7432141550913;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;6;7;6;1;3;3;3;6;7;11;5;6;9;8;18;17;22;23;30;14;14;17;25;31;29;23;24;38;36;37;25;18;11;16;14;24;6;21;14;15;13;12;17;29;22;17;1;1;1;3;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;5;10;10;12;18;17;22;16;19;18;13;13;16;17;19;11;6;14;9;13;10;11;8;11;10;0;0;0;0;0;1;6;0;0;0;2;0;3;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;4;2;5;5;8;5;3;5;7;15;11;17;8;15;5;11;9;14;6;9;16;4;11;19;23;17;22;10;7;18;15;15;17;8;20;12;11;11;10;17;17;22;16;27;20;29;33;175;24;24;18;0;0;0;2;1;11;19;21;19;15;10;17;6;9;16;17;7;9;13;12;19;16;8;8;14;13;14;11;11;8;9;16;8;6;9;7;8;7;3;2;2;4;5;5;5;5;5;1;5;4;2;1;3;3;2;4;1;2;2;1;1;0;1;1;0;2;0;0;1;2;3;1;1;1;5;3;3;3;0;0;0;4;2;1;2;3;4;4;2;2;2;0;1;2;3;1;1;2;4;1;6;0;3;6;1;0;2;4;2;126;4;3;4;30;1;4;1;3;4;5;23;4;6;6;0;0;2;2;2;1;1;1;2;3;3;5;3;3;5;8;6;3;4;9;8;11;14;17;8;10;12;10;10;8;10;11;15;14;92;9;7;12;10;17;11;10;21;16;12;11;13;7;18;14;17;12;14;16;13
29801;Ланч бокс 3-ярусный;167192754;7432141550915;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1;0;0;0;0;0;0;0;0;3;0;1;0;1;2;2;1;1;2;5;5;2;5;7;1;7;12;2;7;7;3;5;7;9;11;4;13;4;4;10;6;4;7;7;8;10;7;19;13;16;22;12;10;13;10;6;5;5;8;7;0;0;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;7;9;10;10;10;6;9;7;14;9;8;13;10;9;15;9;6;12;67;10;6;11;8;16;9;17;3;0;2;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;4;1;8;1;3;8;11;24;19;20;15;19;11;14;18;5;1;0;0;0;0;0;7;26;28;33;28;24;33;33;36;20;17;22;17;26;19;26;25;9;0;0;0;1;2;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;6;8;15;13;11;12;4;10;12;16;9;11;10;12;18;9;19;7;11;6;3;8;3;8;12;9;5;7;4;13;9;4;3;3;5;4;5;6;7;11;5;7;5;6;6;9;10;5;4;5;5;5;7;4;4;4;1;1;5;1;3;2;4;2;7;2;3;3;3;3;3;4;4;3;0;1;2;1;7;1;7;10;1;1;1;4;5;3;4;4;1;6;0;0;3;2;2;0;5;1;16;6;17;23;12;23;7;3;5;0;4;6;0;3;2;2;2;2;2;1;1;2;3;5;2;6;9;8;11;3;4;4;5;5;8;8;5;9;8;13;7;13;7;6;5;10;7;6;7;6;11;12;13;10;6;8;3;5;6
29601;Пакеты для вакуумного упаковщика, 20 x 500 см, рулон;167291325;7432141550903;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;11;5;15;14;24;14;29;26;35;28;23;22;25;30;22;23;15;12;10;12;22;39;36;20;12;8;12;5;10;7;11;3;5;7;1;1;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;11;11;10;13;12;13;30;38;47;49;50;48;47;44;4;1;2;1;0;10;65;78;88;88;100;113;104;99;102;81;105;82;97;79;56;58;60;88;116;71;50;22;23;22;17;22;14;14;18;9;6;8;13;13;18;16;15;15;8;12;17;10;14;13;8;8;8;7;6;10;14;7;5;2;2;6;2;3;6;6;8;5;11;4;3;4;2;3;2;1;1;5;2;3;3;2;2;11;5;1;1;0;2;3;12;4;2;5;11;9;3;10;8;19;13;13;9;20;22;12;9;12;7;6;7;18;12;10;17;28;15;13;12;5;8;8;10;4;8;4;8;6;9;2;3;7;3;7;7;3;5;4;3;1;3;2;1;3;5;2;1;3;0;5;4;7;1;3;6;2;1;5;1;2;3;3;4;5;7;4;3;5;1;0;3;4;2;2;3;4;3;2;0;2;1;3;6;10;6;14;8;5;7;15;8;9;5;15;16;17;15;13;5;9;17;19;13;23;17;17;16;16;25;48;23;17;18;24;6;3;9;13;5;3;5;9;15;10;7;16;10;5;5;9;3;10;16;5;15;8;12;15;9;9;13;9;6;6;14;11;5;8;12;8;7;9;11;6;6;7;10;25;3;4;12;11;10;4;5;4;3
29603;Пакеты для вакуумного упаковщика, 15 x 500 см, рулон;167291331;7432141550901;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;5;6;10;5;4;15;14;24;11;14;8;10;10;6;7;8;2;7;9;10;16;16;6;11;3;11;7;3;2;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;3;7;8;22;6;7;10;7;18;17;20;16;19;13;17;52;73;0;0;0;7;39;27;24;15;19;32;11;27;25;23;30;30;40;23;15;24;28;29;27;32;19;11;15;11;14;10;9;6;4;8;5;6;3;12;10;11;6;10;5;4;7;14;9;5;5;7;5;4;4;6;8;7;3;4;3;2;0;2;1;5;1;2;0;1;0;1;0;0;1;0;0;1;2;0;0;1;1;8;2;3;2;2;0;0;2;0;0;1;1;8;0;2;3;2;2;4;0;1;3;2;6;7;2;1;5;6;8;10;4;0;8;1;1;4;5;4;7;7;2;3;0;2;3;5;3;3;1;5;0;2;0;1;3;2;2;0;1;0;3;1;1;1;0;1;1;3;1;3;1;4;1;1;2;0;1;5;3;3;1;1;3;2;1;1;0;1;0;0;3;2;1;1;0;1;1;0;4;11;1;3;3;2;2;6;1;10;9;11;19;8;7;8;10;7;6;17;9;17;10;17;13;16;15;16;18;12;14;12;8;9;8;4;6;0;7;9;10;10;8;12;3;0;4;3;4;6;13;22;19;15;15;13;13;15;16;12;8;11;15;9;14;4;7;12;20;9;18;21;14;9;27;20;19;15;17;11;11;13;12;16;12
